"year","reef_code","transect_code","quadrat_distance","fronds_20m2","site_id"
2019,"BK","BK 136-25",45,3,"BK_34"
2019,"BK","BK 137-0",5,6,"BK_35"
2019,"BK","BK 137-0",15,0,"BK_35"
2019,"BK","BK 137-0",25,16,"BK_35"
2019,"BK","BK 137-0",35,12,"BK_35"
2019,"BK","BK 137-0",45,0,"BK_35"
2019,"BK","BK 137-25",5,0,"BK_35"
2019,"BK","BK 137-25",15,0,"BK_35"
2019,"BK","BK 137-25",25,0,"BK_35"
2019,"BK","BK 137-25",35,0,"BK_35"
2019,"BK","BK 137-25",45,15,"BK_35"
2019,"BK","BK 138-0",5,9,"BK_36"
2019,"BK","BK 138-0",15,12,"BK_36"
2019,"BK","BK 138-0",25,0,"BK_36"
2019,"BK","BK 138-0",35,4,"BK_36"
2019,"BK","BK 138-0",45,31,"BK_36"
2019,"BK","BK 138-25",5,3,"BK_36"
2019,"BK","BK 138-25",15,7,"BK_36"
2019,"BK","BK 138-25",25,11,"BK_36"
2019,"BK","BK 138-25",35,16,"BK_36"
2019,"BK","BK 138-25",45,0,"BK_36"
2019,"BK","BK 140-0",5,0,"BK_37"
2019,"BK","BK 140-0",15,0,"BK_37"
2019,"BK","BK 140-0",25,0,"BK_37"
2019,"BK","BK 140-0",35,16,"BK_37"
2019,"BK","BK 140-0",45,4,"BK_37"
2019,"BK","BK 140-25",5,34,"BK_37"
2019,"BK","BK 140-25",15,33,"BK_37"
2019,"BK","BK 140-25",25,20,"BK_37"
2019,"BK","BK 140-25",35,44,"BK_37"
2019,"BK","BK 140-25",45,54,"BK_37"
2019,"BK","BK 141-0",5,18,"BK_38"
2019,"BK","BK 141-0",15,7,"BK_38"
2019,"BK","BK 141-0",25,33,"BK_38"
2019,"BK","BK 141-0",35,25,"BK_38"
2019,"BK","BK 141-0",45,10,"BK_38"
2019,"BK","BK 141-25",5,44,"BK_38"
2019,"BK","BK 141-25",15,20,"BK_38"
2019,"BK","BK 141-25",25,43,"BK_38"
2019,"BK","BK 141-25",35,9,"BK_38"
2019,"BK","BK 141-25",45,13,"BK_38"
2019,"SMK","SMK 101-0",5,0,"SMK_1"
2019,"SMK","SMK 101-0",15,0,"SMK_1"
2019,"SMK","SMK 101-0",25,0,"SMK_1"
2019,"SMK","SMK 101-0",35,0,"SMK_1"
2019,"SMK","SMK 101-0",45,0,"SMK_1"
2019,"SMK","SMK 101-25",5,0,"SMK_1"
2019,"SMK","SMK 101-25",15,0,"SMK_1"
2019,"SMK","SMK 101-25",25,0,"SMK_1"
2019,"SMK","SMK 101-25",35,0,"SMK_1"
2019,"SMK","SMK 101-25",45,0,"SMK_1"
2019,"SMK","SMK 102-0",5,0,"SMK_2"
2019,"SMK","SMK 102-0",15,0,"SMK_2"
2019,"SMK","SMK 102-0",25,0,"SMK_2"
2019,"SMK","SMK 102-0",35,0,"SMK_2"
2019,"SMK","SMK 102-0",45,0,"SMK_2"
2019,"SMK","SMK 102-25",5,0,"SMK_2"
2019,"SMK","SMK 102-25",15,0,"SMK_2"
2019,"SMK","SMK 102-25",25,0,"SMK_2"
2019,"SMK","SMK 102-25",35,0,"SMK_2"
2019,"SMK","SMK 102-25",45,0,"SMK_2"
2019,"SMK","SMK 103-0",5,0,"SMK_3"
2019,"SMK","SMK 103-0",15,0,"SMK_3"
2019,"SMK","SMK 103-0",25,0,"SMK_3"
2019,"SMK","SMK 103-0",35,0,"SMK_3"
2019,"SMK","SMK 103-0",45,0,"SMK_3"
2019,"SMK","SMK 103-25",5,0,"SMK_3"
2019,"SMK","SMK 103-25",15,0,"SMK_3"
2019,"SMK","SMK 103-25",25,0,"SMK_3"
2019,"SMK","SMK 103-25",35,0,"SMK_3"
2019,"SMK","SMK 103-25",45,0,"SMK_3"
2019,"SMK","SMK 104-0",5,0,"SMK_4"
2019,"SMK","SMK 104-0",15,0,"SMK_4"
2019,"SMK","SMK 104-0",25,0,"SMK_4"
2019,"SMK","SMK 104-0",35,0,"SMK_4"
2019,"SMK","SMK 104-0",45,0,"SMK_4"
2019,"SMK","SMK 104-25",5,0,"SMK_4"
2019,"SMK","SMK 104-25",15,0,"SMK_4"
2019,"SMK","SMK 104-25",25,0,"SMK_4"
2019,"SMK","SMK 104-25",35,0,"SMK_4"
2019,"SMK","SMK 104-25",45,0,"SMK_4"
2019,"SMK","SMK 105-0",5,0,"SMK_5"
2019,"SMK","SMK 105-0",15,0,"SMK_5"
2019,"SMK","SMK 105-0",25,0,"SMK_5"
2019,"SMK","SMK 105-0",35,0,"SMK_5"
2019,"SMK","SMK 105-0",45,0,"SMK_5"
2019,"SMK","SMK 105-25",5,0,"SMK_5"
2019,"SMK","SMK 105-25",15,0,"SMK_5"
2019,"SMK","SMK 105-25",25,0,"SMK_5"
2019,"SMK","SMK 105-25",35,0,"SMK_5"
2019,"SMK","SMK 105-25",45,0,"SMK_5"
2019,"SMK","SMK 106-0",5,0,"SMK_6"
2019,"SMK","SMK 106-0",15,0,"SMK_6"
2019,"SMK","SMK 106-0",25,0,"SMK_6"
2019,"SMK","SMK 106-0",35,0,"SMK_6"
2019,"SMK","SMK 106-0",45,0,"SMK_6"
2019,"SMK","SMK 106-25",5,0,"SMK_6"
2019,"SMK","SMK 106-25",15,0,"SMK_6"
2019,"SMK","SMK 106-25",25,0,"SMK_6"
2019,"SMK","SMK 106-25",35,0,"SMK_6"
2019,"SMK","SMK 106-25",45,0,"SMK_6"
2019,"SMK","SMK 107-0",5,0,"SMK_7"
2019,"SMK","SMK 107-0",15,0,"SMK_7"
2019,"SMK","SMK 107-0",25,0,"SMK_7"
2019,"SMK","SMK 107-0",35,0,"SMK_7"
2019,"SMK","SMK 107-0",45,0,"SMK_7"
2019,"SMK","SMK 107-25",5,0,"SMK_7"
2019,"SMK","SMK 107-25",15,0,"SMK_7"
2019,"SMK","SMK 107-25",25,0,"SMK_7"
2019,"SMK","SMK 107-25",35,0,"SMK_7"
2019,"SMK","SMK 107-25",45,0,"SMK_7"
2019,"SMK","SMK 108-0",5,0,"SMK_8"
2019,"SMK","SMK 108-0",15,0,"SMK_8"
2019,"SMK","SMK 108-0",25,0,"SMK_8"
2019,"SMK","SMK 108-0",35,0,"SMK_8"
2019,"SMK","SMK 108-0",45,0,"SMK_8"
2019,"SMK","SMK 108-25",5,0,"SMK_8"
2019,"SMK","SMK 108-25",15,0,"SMK_8"
2019,"SMK","SMK 108-25",25,0,"SMK_8"
2019,"SMK","SMK 108-25",35,0,"SMK_8"
2019,"SMK","SMK 108-25",45,0,"SMK_8"
2019,"SMK","SMK 109-0",5,0,"SMK_9"
2019,"SMK","SMK 109-0",15,0,"SMK_9"
2019,"SMK","SMK 109-0",25,0,"SMK_9"
2019,"SMK","SMK 109-0",35,0,"SMK_9"
2019,"SMK","SMK 109-0",45,0,"SMK_9"
2019,"SMK","SMK 109-25",5,0,"SMK_9"
2019,"SMK","SMK 109-25",15,0,"SMK_9"
2019,"SMK","SMK 109-25",25,0,"SMK_9"
2019,"SMK","SMK 109-25",35,0,"SMK_9"
2019,"SMK","SMK 109-25",45,0,"SMK_9"
2019,"SMK","SMK 110-0",5,0,"SMK_10"
2019,"SMK","SMK 110-0",15,0,"SMK_10"
2019,"SMK","SMK 110-0",25,0,"SMK_10"
2019,"SMK","SMK 110-0",35,0,"SMK_10"
2019,"SMK","SMK 110-0",45,0,"SMK_10"
2019,"SMK","SMK 110-25",5,0,"SMK_10"
2019,"SMK","SMK 110-25",15,0,"SMK_10"
2019,"SMK","SMK 110-25",25,0,"SMK_10"
2019,"SMK","SMK 110-25",35,0,"SMK_10"
2019,"SMK","SMK 110-25",45,0,"SMK_10"
2019,"SMK","SMK 111-0",5,0,"SMK_11"
2019,"SMK","SMK 111-0",15,0,"SMK_11"
2019,"SMK","SMK 111-0",25,0,"SMK_11"
2019,"SMK","SMK 111-0",35,0,"SMK_11"
2019,"SMK","SMK 111-0",45,0,"SMK_11"
2019,"SMK","SMK 111-25",5,0,"SMK_11"
2019,"SMK","SMK 111-25",15,0,"SMK_11"
2019,"SMK","SMK 111-25",25,0,"SMK_11"
2019,"SMK","SMK 111-25",35,0,"SMK_11"
2019,"SMK","SMK 111-25",45,0,"SMK_11"
2019,"SMK","SMK 112-0",5,0,"SMK_12"
2019,"SMK","SMK 112-0",15,0,"SMK_12"
2019,"SMK","SMK 112-0",25,0,"SMK_12"
2019,"SMK","SMK 112-0",35,0,"SMK_12"
2019,"SMK","SMK 112-0",45,0,"SMK_12"
2019,"SMK","SMK 112-25",5,0,"SMK_12"
2019,"SMK","SMK 112-25",15,0,"SMK_12"
2019,"SMK","SMK 112-25",25,0,"SMK_12"
2019,"SMK","SMK 112-25",35,0,"SMK_12"
2019,"SMK","SMK 112-25",45,0,"SMK_12"
2019,"SMK","SMK 113-0",5,0,"SMK_13"
2019,"SMK","SMK 113-0",15,0,"SMK_13"
2019,"SMK","SMK 113-0",25,0,"SMK_13"
2019,"SMK","SMK 113-0",35,0,"SMK_13"
2019,"SMK","SMK 113-0",45,0,"SMK_13"
2019,"SMK","SMK 113-25",5,0,"SMK_13"
2019,"SMK","SMK 113-25",15,0,"SMK_13"
2019,"SMK","SMK 113-25",25,0,"SMK_13"
2019,"SMK","SMK 113-25",35,0,"SMK_13"
2019,"SMK","SMK 113-25",45,0,"SMK_13"
2019,"SMK","SMK 114-0",5,0,"SMK_14"
2019,"SMK","SMK 114-0",15,0,"SMK_14"
2019,"SMK","SMK 114-0",25,0,"SMK_14"
2019,"SMK","SMK 114-0",35,0,"SMK_14"
2019,"SMK","SMK 114-0",45,0,"SMK_14"
2019,"SMK","SMK 114-25",5,0,"SMK_14"
2019,"SMK","SMK 114-25",15,0,"SMK_14"
2019,"SMK","SMK 114-25",25,0,"SMK_14"
2019,"SMK","SMK 114-25",35,0,"SMK_14"
2019,"SMK","SMK 114-25",45,0,"SMK_14"
2019,"SMK","SMK 115-0",5,0,"SMK_15"
2019,"SMK","SMK 115-0",15,0,"SMK_15"
2019,"SMK","SMK 115-0",25,0,"SMK_15"
2019,"SMK","SMK 115-0",35,0,"SMK_15"
2019,"SMK","SMK 115-0",45,0,"SMK_15"
2019,"SMK","SMK 115-25",5,0,"SMK_15"
2019,"SMK","SMK 115-25",15,0,"SMK_15"
2019,"SMK","SMK 115-25",25,0,"SMK_15"
2019,"SMK","SMK 115-25",35,0,"SMK_15"
2019,"SMK","SMK 115-25",45,0,"SMK_15"
2019,"SMK","SMK 116-0",5,0,"SMK_16"
2019,"SMK","SMK 116-0",15,0,"SMK_16"
2019,"SMK","SMK 116-0",25,0,"SMK_16"
2019,"SMK","SMK 116-0",35,0,"SMK_16"
2019,"SMK","SMK 116-0",45,0,"SMK_16"
2019,"SMK","SMK 116-25",5,0,"SMK_16"
2019,"SMK","SMK 116-25",15,0,"SMK_16"
2019,"SMK","SMK 116-25",25,0,"SMK_16"
2019,"SMK","SMK 116-25",35,0,"SMK_16"
2019,"SMK","SMK 116-25",45,0,"SMK_16"
2019,"SMK","SMK 117-0",5,0,"SMK_17"
2019,"SMK","SMK 117-0",15,0,"SMK_17"
2019,"SMK","SMK 117-0",25,0,"SMK_17"
2019,"SMK","SMK 117-0",35,0,"SMK_17"
2019,"SMK","SMK 117-0",45,0,"SMK_17"
2019,"SMK","SMK 117-25",5,0,"SMK_17"
2019,"SMK","SMK 117-25",15,0,"SMK_17"
2019,"SMK","SMK 117-25",25,0,"SMK_17"
2019,"SMK","SMK 117-25",35,0,"SMK_17"
2019,"SMK","SMK 117-25",45,0,"SMK_17"
2019,"SMK","SMK 118-0",5,0,"SMK_18"
2019,"SMK","SMK 118-0",15,0,"SMK_18"
2019,"SMK","SMK 118-0",25,0,"SMK_18"
2019,"SMK","SMK 118-0",35,0,"SMK_18"
2019,"SMK","SMK 118-0",45,0,"SMK_18"
2019,"SMK","SMK 118-25",5,0,"SMK_18"
2019,"SMK","SMK 118-25",15,0,"SMK_18"
2019,"SMK","SMK 118-25",25,0,"SMK_18"
2019,"SMK","SMK 118-25",35,0,"SMK_18"
2019,"SMK","SMK 118-25",45,0,"SMK_18"
2019,"SMK","SMK 119-0",5,0,"SMK_19"
2019,"SMK","SMK 119-0",15,0,"SMK_19"
2019,"SMK","SMK 119-0",25,0,"SMK_19"
2019,"SMK","SMK 119-0",35,0,"SMK_19"
2019,"SMK","SMK 119-0",45,15,"SMK_19"
2019,"SMK","SMK 119-25",5,0,"SMK_19"
2019,"SMK","SMK 119-25",15,0,"SMK_19"
2019,"SMK","SMK 119-25",25,0,"SMK_19"
2019,"SMK","SMK 119-25",35,0,"SMK_19"
2019,"SMK","SMK 119-25",45,0,"SMK_19"
2019,"SMK","SMK 120-0",5,0,"SMK_20"
2019,"SMK","SMK 120-0",15,0,"SMK_20"
2019,"SMK","SMK 120-0",25,0,"SMK_20"
2019,"SMK","SMK 120-0",35,0,"SMK_20"
2019,"SMK","SMK 120-0",45,2,"SMK_20"
2019,"SMK","SMK 120-25",5,0,"SMK_20"
2019,"SMK","SMK 120-25",15,0,"SMK_20"
2019,"SMK","SMK 120-25",25,0,"SMK_20"
2019,"SMK","SMK 120-25",35,1,"SMK_20"
2019,"SMK","SMK 120-25",45,0,"SMK_20"
2019,"SMK","SMK 121-0",5,0,"SMK_21"
2019,"SMK","SMK 121-0",15,0,"SMK_21"
2019,"SMK","SMK 121-0",25,0,"SMK_21"
2019,"SMK","SMK 121-0",35,0,"SMK_21"
2019,"SMK","SMK 121-0",45,0,"SMK_21"
2019,"SMK","SMK 121-25",5,0,"SMK_21"
2019,"SMK","SMK 121-25",15,0,"SMK_21"
2019,"SMK","SMK 121-25",25,0,"SMK_21"
2019,"SMK","SMK 121-25",35,0,"SMK_21"
2019,"SMK","SMK 121-25",45,0,"SMK_21"
2019,"SMK","SMK 122-0",5,20,"SMK_22"
2019,"SMK","SMK 122-0",15,0,"SMK_22"
2019,"SMK","SMK 122-0",25,0,"SMK_22"
2019,"SMK","SMK 122-0",35,0,"SMK_22"
2019,"SMK","SMK 122-0",45,0,"SMK_22"
2019,"SMK","SMK 122-25",5,0,"SMK_22"
2019,"SMK","SMK 122-25",15,0,"SMK_22"
2019,"SMK","SMK 122-25",25,8,"SMK_22"
2019,"SMK","SMK 122-25",35,0,"SMK_22"
2019,"SMK","SMK 122-25",45,0,"SMK_22"
2019,"SMK","SMK 123-0",5,0,"SMK_23"
2019,"SMK","SMK 123-0",15,12,"SMK_23"
2019,"SMK","SMK 123-0",25,0,"SMK_23"
2019,"SMK","SMK 123-0",35,0,"SMK_23"
2019,"SMK","SMK 123-0",45,0,"SMK_23"
2019,"SMK","SMK 123-25",5,0,"SMK_23"
2019,"SMK","SMK 123-25",15,2,"SMK_23"
2019,"SMK","SMK 123-25",25,0,"SMK_23"
2019,"SMK","SMK 123-25",35,0,"SMK_23"
2019,"SMK","SMK 123-25",45,0,"SMK_23"
2019,"SMK","SMK 124-0",5,2,"SMK_24"
2019,"SMK","SMK 124-0",15,0,"SMK_24"
2019,"SMK","SMK 124-0",25,0,"SMK_24"
2019,"SMK","SMK 124-0",35,0,"SMK_24"
2019,"SMK","SMK 124-0",45,0,"SMK_24"
2019,"SMK","SMK 124-25",5,0,"SMK_24"
2019,"SMK","SMK 124-25",15,0,"SMK_24"
2019,"SMK","SMK 124-25",25,0,"SMK_24"
2019,"SMK","SMK 124-25",35,0,"SMK_24"
2019,"SMK","SMK 124-25",45,0,"SMK_24"
2019,"SMK","SMK 125-0",5,0,"SMK_25"
2019,"SMK","SMK 125-0",15,2,"SMK_25"
2019,"SMK","SMK 125-0",25,2,"SMK_25"
2019,"SMK","SMK 125-0",35,2,"SMK_25"
2019,"SMK","SMK 125-0",45,2,"SMK_25"
2019,"SMK","SMK 125-25",5,0,"SMK_25"
2019,"SMK","SMK 125-25",15,0,"SMK_25"
2019,"SMK","SMK 125-25",25,0,"SMK_25"
2019,"SMK","SMK 125-25",35,0,"SMK_25"
2019,"SMK","SMK 125-25",45,0,"SMK_25"
2019,"SMK","SMK 126-0",5,0,"SMK_26"
2019,"SMK","SMK 126-0",15,0,"SMK_26"
2019,"SMK","SMK 126-0",25,0,"SMK_26"
2019,"SMK","SMK 126-0",35,0,"SMK_26"
2019,"SMK","SMK 126-0",45,0,"SMK_26"
2019,"SMK","SMK 126-25",5,0,"SMK_26"
2019,"SMK","SMK 126-25",15,0,"SMK_26"
2019,"SMK","SMK 126-25",25,0,"SMK_26"
2019,"SMK","SMK 126-25",35,0,"SMK_26"
2019,"SMK","SMK 126-25",45,0,"SMK_26"
2019,"SMK","SMK 127-0",5,0,"SMK_27"
2019,"SMK","SMK 127-0",15,0,"SMK_27"
2019,"SMK","SMK 127-0",25,0,"SMK_27"
2019,"SMK","SMK 127-0",35,0,"SMK_27"
2019,"SMK","SMK 127-0",45,0,"SMK_27"
2019,"SMK","SMK 127-25",5,2,"SMK_27"
2019,"SMK","SMK 127-25",15,0,"SMK_27"
2019,"SMK","SMK 127-25",25,1,"SMK_27"
2019,"SMK","SMK 127-25",35,0,"SMK_27"
2019,"SMK","SMK 127-25",45,0,"SMK_27"
2019,"SMK","SMK 128-0",5,0,"SMK_28"
2019,"SMK","SMK 128-0",15,0,"SMK_28"
2019,"SMK","SMK 128-0",25,0,"SMK_28"
2019,"SMK","SMK 128-0",35,0,"SMK_28"
2019,"SMK","SMK 128-0",45,0,"SMK_28"
2019,"SMK","SMK 128-25",5,0,"SMK_28"
2019,"SMK","SMK 128-25",15,0,"SMK_28"
2019,"SMK","SMK 128-25",25,26,"SMK_28"
2019,"SMK","SMK 128-25",35,0,"SMK_28"
2019,"SMK","SMK 128-25",45,2,"SMK_28"
2019,"SMK","SMK 129-0",5,0,"SMK_29"
2019,"SMK","SMK 129-0",15,0,"SMK_29"
2019,"SMK","SMK 129-0",25,0,"SMK_29"
2019,"SMK","SMK 129-0",35,31,"SMK_29"
2019,"SMK","SMK 129-0",45,0,"SMK_29"
2019,"SMK","SMK 129-25",5,0,"SMK_29"
2019,"SMK","SMK 129-25",15,0,"SMK_29"
2019,"SMK","SMK 129-25",25,0,"SMK_29"
2019,"SMK","SMK 129-25",35,0,"SMK_29"
2019,"SMK","SMK 129-25",45,0,"SMK_29"
2019,"SMK","SMK 130-0",5,0,"SMK_30"
2019,"SMK","SMK 130-0",15,0,"SMK_30"
2019,"SMK","SMK 130-0",25,0,"SMK_30"
2019,"SMK","SMK 130-0",35,0,"SMK_30"
2019,"SMK","SMK 130-0",45,0,"SMK_30"
2019,"SMK","SMK 130-25",5,8,"SMK_30"
2019,"SMK","SMK 130-25",15,0,"SMK_30"
2019,"SMK","SMK 130-25",25,0,"SMK_30"
2019,"SMK","SMK 130-25",35,0,"SMK_30"
2019,"SMK","SMK 130-25",45,0,"SMK_30"
2019,"SMK","SMK 131-0",5,0,"SMK_31"
2019,"SMK","SMK 131-0",15,0,"SMK_31"
2019,"SMK","SMK 131-0",25,47,"SMK_31"
2019,"SMK","SMK 131-0",35,16,"SMK_31"
2019,"SMK","SMK 131-0",45,0,"SMK_31"
2019,"SMK","SMK 131-25",5,20,"SMK_31"
2019,"SMK","SMK 131-25",15,0,"SMK_31"
2019,"SMK","SMK 131-25",25,48,"SMK_31"
2019,"SMK","SMK 131-25",35,0,"SMK_31"
2019,"SMK","SMK 131-25",45,0,"SMK_31"
2019,"SMK","SMK 132-0",5,85,"SMK_32"
2019,"SMK","SMK 132-0",15,0,"SMK_32"
2019,"SMK","SMK 132-0",25,0,"SMK_32"
2019,"SMK","SMK 132-0",35,0,"SMK_32"
2019,"SMK","SMK 132-0",45,0,"SMK_32"
2019,"SMK","SMK 132-25",5,0,"SMK_32"
2019,"SMK","SMK 132-25",15,0,"SMK_32"
2019,"SMK","SMK 132-25",25,12,"SMK_32"
2019,"SMK","SMK 132-25",35,0,"SMK_32"
2019,"SMK","SMK 132-25",45,0,"SMK_32"
2019,"SMK","SMK 133-0",5,0,"SMK_33"
2019,"SMK","SMK 133-0",15,24,"SMK_33"
2019,"SMK","SMK 133-0",25,0,"SMK_33"
2019,"SMK","SMK 133-0",35,0,"SMK_33"
2019,"SMK","SMK 133-0",45,0,"SMK_33"
2019,"SMK","SMK 133-25",5,0,"SMK_33"
2019,"SMK","SMK 133-25",15,0,"SMK_33"
2019,"SMK","SMK 133-25",25,0,"SMK_33"
2019,"SMK","SMK 133-25",35,0,"SMK_33"
2019,"SMK","SMK 133-25",45,28,"SMK_33"
2019,"SMK","SMK 134-0",5,0,"SMK_34"
2019,"SMK","SMK 134-0",15,0,"SMK_34"
2019,"SMK","SMK 134-0",25,0,"SMK_34"
2019,"SMK","SMK 134-0",35,87,"SMK_34"
2019,"SMK","SMK 134-0",45,0,"SMK_34"
2019,"SMK","SMK 134-25",5,0,"SMK_34"
2019,"SMK","SMK 134-25",15,0,"SMK_34"
2019,"SMK","SMK 134-25",25,0,"SMK_34"
2019,"SMK","SMK 134-25",35,0,"SMK_34"
2019,"SMK","SMK 134-25",45,0,"SMK_34"
2019,"SMK","SMK 135-0",5,0,"SMK_35"
2019,"SMK","SMK 135-0",15,0,"SMK_35"
2019,"SMK","SMK 135-0",25,0,"SMK_35"
2019,"SMK","SMK 135-0",35,0,"SMK_35"
2019,"SMK","SMK 135-0",45,12,"SMK_35"
2019,"SMK","SMK 135-25",5,5,"SMK_35"
2019,"SMK","SMK 135-25",15,0,"SMK_35"
2019,"SMK","SMK 135-25",25,0,"SMK_35"
2019,"SMK","SMK 135-25",35,0,"SMK_35"
2019,"SMK","SMK 135-25",45,12,"SMK_35"
2019,"SMK","SMK 136-0",5,0,"SMK_36"
2019,"SMK","SMK 136-0",15,0,"SMK_36"
2019,"SMK","SMK 136-0",25,0,"SMK_36"
2019,"SMK","SMK 136-0",35,0,"SMK_36"
2019,"SMK","SMK 136-0",45,0,"SMK_36"
2019,"SMK","SMK 136-25",5,0,"SMK_36"
2019,"SMK","SMK 136-25",15,0,"SMK_36"
2019,"SMK","SMK 136-25",25,0,"SMK_36"
2019,"SMK","SMK 136-25",35,0,"SMK_36"
2019,"SMK","SMK 136-25",45,0,"SMK_36"
2019,"SMK","SMK 137-0",5,0,"SMK_37"
2019,"SMK","SMK 137-0",15,0,"SMK_37"
2019,"SMK","SMK 137-0",25,0,"SMK_37"
2019,"SMK","SMK 137-0",35,0,"SMK_37"
2019,"SMK","SMK 137-0",45,0,"SMK_37"
2019,"SMK","SMK 137-25",5,0,"SMK_37"
2019,"SMK","SMK 137-25",15,0,"SMK_37"
2019,"SMK","SMK 137-25",25,0,"SMK_37"
2019,"SMK","SMK 137-25",35,0,"SMK_37"
2019,"SMK","SMK 137-25",45,0,"SMK_37"
2019,"SMK","SMK 138-0",5,0,"SMK_38"
2019,"SMK","SMK 138-0",15,0,"SMK_38"
2019,"SMK","SMK 138-0",25,0,"SMK_38"
2019,"SMK","SMK 138-0",35,0,"SMK_38"
2019,"SMK","SMK 138-0",45,0,"SMK_38"
2019,"SMK","SMK 138-25",5,0,"SMK_38"
2019,"SMK","SMK 138-25",15,0,"SMK_38"
2019,"SMK","SMK 138-25",25,0,"SMK_38"
2019,"SMK","SMK 138-25",35,0,"SMK_38"
2019,"SMK","SMK 138-25",45,0,"SMK_38"
2019,"SMK","SMK 139-0",5,0,"SMK_39"
2019,"SMK","SMK 139-0",15,0,"SMK_39"
2019,"SMK","SMK 139-0",25,0,"SMK_39"
2019,"SMK","SMK 139-0",35,14,"SMK_39"
2019,"SMK","SMK 139-0",45,19,"SMK_39"
2019,"SMK","SMK 139-25",5,0,"SMK_39"
2019,"SMK","SMK 139-25",15,0,"SMK_39"
2019,"SMK","SMK 139-25",25,0,"SMK_39"
2019,"SMK","SMK 139-25",35,0,"SMK_39"
2019,"SMK","SMK 139-25",45,0,"SMK_39"
2019,"SMK","SMK 140-0",5,0,"SMK_40"
2019,"SMK","SMK 140-0",15,0,"SMK_40"
2019,"SMK","SMK 140-0",25,0,"SMK_40"
2019,"SMK","SMK 140-0",35,0,"SMK_40"
2019,"SMK","SMK 140-0",45,0,"SMK_40"
2019,"SMK","SMK 140-25",5,0,"SMK_40"
2019,"SMK","SMK 140-25",15,0,"SMK_40"
2019,"SMK","SMK 140-25",25,0,"SMK_40"
2019,"SMK","SMK 140-25",35,0,"SMK_40"
2019,"SMK","SMK 140-25",45,0,"SMK_40"
2019,"SMK","SMK 141-0",5,0,"SMK_41"
2019,"SMK","SMK 141-0",15,0,"SMK_41"
2019,"SMK","SMK 141-0",25,0,"SMK_41"
2019,"SMK","SMK 141-0",35,0,"SMK_41"
2019,"SMK","SMK 141-0",45,0,"SMK_41"
2019,"SMK","SMK 141-25",5,0,"SMK_41"
2019,"SMK","SMK 141-25",15,0,"SMK_41"
2019,"SMK","SMK 141-25",25,0,"SMK_41"
2019,"SMK","SMK 141-25",35,0,"SMK_41"
2019,"SMK","SMK 141-25",45,0,"SMK_41"
2019,"WNR","WNR 101-0",5,0,"WNR_1"
2019,"WNR","WNR 101-0",15,0,"WNR_1"
2019,"WNR","WNR 101-0",25,0,"WNR_1"
2019,"WNR","WNR 101-0",35,0,"WNR_1"
2019,"WNR","WNR 101-0",45,0,"WNR_1"
2019,"WNR","WNR 101-25",5,0,"WNR_1"
2019,"WNR","WNR 101-25",15,0,"WNR_1"
2019,"WNR","WNR 101-25",25,0,"WNR_1"
2019,"WNR","WNR 101-25",35,0,"WNR_1"
2019,"WNR","WNR 101-25",45,0,"WNR_1"
2019,"WNR","WNR 102-0",5,0,"WNR_2"
2019,"WNR","WNR 102-0",15,0,"WNR_2"
2019,"WNR","WNR 102-0",25,0,"WNR_2"
2019,"WNR","WNR 102-0",35,0,"WNR_2"
2019,"WNR","WNR 102-0",45,0,"WNR_2"
2019,"WNR","WNR 102-25",5,0,"WNR_2"
2019,"WNR","WNR 102-25",15,0,"WNR_2"
2019,"WNR","WNR 102-25",25,0,"WNR_2"
2019,"WNR","WNR 102-25",35,0,"WNR_2"
2019,"WNR","WNR 102-25",45,0,"WNR_2"
2019,"WNR","WNR 103-0",5,0,"WNR_3"
2019,"WNR","WNR 103-0",15,0,"WNR_3"
2019,"WNR","WNR 103-0",25,0,"WNR_3"
2019,"WNR","WNR 103-0",35,0,"WNR_3"
2019,"WNR","WNR 103-0",45,0,"WNR_3"
2019,"WNR","WNR 103-25",5,0,"WNR_3"
2019,"WNR","WNR 103-25",15,0,"WNR_3"
2019,"WNR","WNR 103-25",25,0,"WNR_3"
2019,"WNR","WNR 103-25",35,0,"WNR_3"
2019,"WNR","WNR 103-25",45,0,"WNR_3"
2019,"WNR","WNR 104-0",5,0,"WNR_4"
2019,"WNR","WNR 104-0",15,0,"WNR_4"
2019,"WNR","WNR 104-0",25,0,"WNR_4"
2019,"WNR","WNR 104-0",35,0,"WNR_4"
2019,"WNR","WNR 104-0",45,0,"WNR_4"
2019,"WNR","WNR 104-25",5,0,"WNR_4"
2019,"WNR","WNR 104-25",15,0,"WNR_4"
2019,"WNR","WNR 104-25",25,0,"WNR_4"
2019,"WNR","WNR 104-25",35,0,"WNR_4"
2019,"WNR","WNR 104-25",45,0,"WNR_4"
2019,"WNR","WNR 105-0",5,0,"WNR_5"
2019,"WNR","WNR 105-0",15,0,"WNR_5"
2019,"WNR","WNR 105-0",25,0,"WNR_5"
2019,"WNR","WNR 105-0",35,0,"WNR_5"
2019,"WNR","WNR 105-0",45,0,"WNR_5"
2019,"WNR","WNR 105-25",5,0,"WNR_5"
2019,"WNR","WNR 105-25",15,0,"WNR_5"
2019,"WNR","WNR 105-25",25,0,"WNR_5"
2019,"WNR","WNR 105-25",35,0,"WNR_5"
2019,"WNR","WNR 105-25",45,0,"WNR_5"
2019,"WNR","WNR 106-0",5,0,"WNR_6"
2019,"WNR","WNR 106-0",15,0,"WNR_6"
